index,namem,namef,namen,symbol,Difficulty Lvl,Move Rate,Armor Class,Magic Resist,Alignment,generation flags,Attack 1,Attack 2,Attack 3,Attack 4,Attack 5,Attack 6,Weight,Nutrition,Sound,Size,Resistance,Resist Conveyed,Flags 1,Flags 2,Flags 3,color,Comment,c2,c3,diff,diff2,exp,conveyed_prob
358,,,Chromatic Dragon,S_DRAGON,16,12,0,30,-14,G_NOGEN|G_UNIQ|0,"ATTK(AT_BREA,AD_RBRE,6,6)","ATTK(AT_MAGC,AD_SPEL,0,0)","ATTK(AT_CLAW,AD_SAMU,2,8)","ATTK(AT_BITE,AD_PHYS,4,8)","ATTK(AT_BITE,AD_PHYS,4,8)","ATTK(AT_STNG,AD_PHYS,1,6)",4500,1700,MS_NEMESIS,MZ_GIGANTIC,MR_FIRE|MR_COLD|MR_SLEEP|MR_DISINT|MR_ELEC|MR_POISON|MR_ACID|MR_STONE,MR_FIRE|MR_COLD|MR_SLEEP|MR_DISINT|MR_ELEC|MR_POISON|MR_ACID|MR_STONE,M1_NOHANDS|M1_THICK_HIDE|M1_SEE_INVIS|M1_POIS|M1_CARNIVORE,M2_NOPOLY|M2_FEMALE|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_GREEDY|M2_JEWELS|M2_MAGIC,M3_WANTSARTI|M3_WAITFORU|M3_INFRAVISION|M3_INFRAVISIBLE,5,-,-,-,23,23,538,MR_FIRE=100|MR_COLD=100|MR_SLEEP=100|MR_DISINT=100|MR_ELEC=100|MR_POISON=100|MR_ACID=100|MR_STONE=100
359,,,Cyclops,S_GIANT,18,12,0,0,-15,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,8)","ATTK(AT_WEAP,AD_PHYS,4,8)","ATTK(AT_CLAW,AD_SAMU,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,1900,700,MS_NEMESIS,MZ_HUGE,MR_STONE,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_GIANT|M2_MALE|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_ROCKTHROW|M2_JEWELS|M2_COLLECT,M3_WANTSARTI|M3_WAITFORU|M3_INFRAVISION|M3_INFRAVISIBLE,7,-,-,-,23,23,572,
360,,,Ixoth,S_DRAGON,15,12,-1,20,-14,G_NOGEN|G_UNIQ|0,"ATTK(AT_BREA,AD_FIRE,8,6)","ATTK(AT_BITE,AD_PHYS,4,8)","ATTK(AT_MAGC,AD_SPEL,0,0)","ATTK(AT_CLAW,AD_PHYS,2,4)","ATTK(AT_CLAW,AD_SAMU,2,4)",NO_ATTK,4500,1600,MS_NEMESIS,MZ_GIGANTIC,MR_FIRE|MR_STONE,MR_FIRE,M1_FLY|M1_NOHANDS|M1_THICK_HIDE|M1_SEE_INVIS|M1_CARNIVORE,M2_NOPOLY|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_GREEDY|M2_JEWELS|M2_MAGIC,M3_WANTSARTI|M3_WAITFORU|M3_INFRAVISIBLE,1,-,-,-,22,22,500,MR_FIRE=100
361,,,Master Kaen,S_HUMAN,25,12,-10,10,-20,G_NOGEN|G_UNIQ|0,"ATTK(AT_CLAW,AD_PHYS,16,2)","ATTK(AT_CLAW,AD_PHYS,16,2)","ATTK(AT_MAGC,AD_CLRC,0,0)","ATTK(AT_CLAW,AD_SAMU,1,4)",NO_ATTK,NO_ATTK,1450,400,MS_NEMESIS,MZ_MEDIUM,MR_POISON|MR_STONE,MR_POISON,M1_HUMANOID|M1_SEE_INVIS|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_WANTSARTI|M3_WAITFORU|M3_INFRAVISIBLE,5,-,-,-,31,31,995,MR_POISON=100
362,,,Nalzok,S_DEMON,16,12,-2,85,-127,G_NOCORPSE|G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,8,4)","ATTK(AT_WEAP,AD_PHYS,4,6)","ATTK(AT_MAGC,AD_SPEL,0,0)","ATTK(AT_CLAW,AD_SAMU,2,6)",NO_ATTK,NO_ATTK,1450,400,MS_NEMESIS,MZ_LARGE,MR_FIRE|MR_POISON|MR_STONE,,M1_FLY|M1_SEE_INVIS|M1_POIS,M2_NOPOLY|M2_DEMON|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_COLLECT,M3_WANTSARTI|M3_WAITFORU|M3_INFRAVISION|M3_INFRAVISIBLE,9,-,-,-,23,23,521,
363,,,Scorpius,S_SPIDER,15,12,10,0,-15,G_NOGEN|G_UNIQ|0,"ATTK(AT_CLAW,AD_PHYS,2,6)","ATTK(AT_CLAW,AD_SAMU,2,6)","ATTK(AT_STNG,AD_DISE,1,4)",NO_ATTK,NO_ATTK,NO_ATTK,750,350,MS_NEMESIS,MZ_MEDIUM,MR_POISON|MR_STONE,MR_POISON,M1_NOHANDS|M1_ANIMAL|M1_OVIPAROUS|M1_POIS|M1_CARNIVORE,M2_NOPOLY|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_WANTSARTI|M3_WAITFORU,5,-,-,-,17,17,414,MR_POISON=100
364,,,Master Assassin,S_HUMAN,15,12,0,30,18,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_DRST,2,6)","ATTK(AT_WEAP,AD_PHYS,2,8)","ATTK(AT_CLAW,AD_SAMU,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_NEMESIS,MZ_MEDIUM,MR_STONE,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_WANTSARTI|M3_WAITFORU|M3_INFRAVISIBLE,5,-,-,-,20,20,443,
365,,,Ashikaga Takauji,S_HUMAN,15,12,0,40,-13,G_NOCORPSE|G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,2,6)","ATTK(AT_WEAP,AD_PHYS,2,6)","ATTK(AT_CLAW,AD_SAMU,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_NEMESIS,MZ_MEDIUM,MR_STONE,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_WANTSARTI|M3_WAITFORU|M3_INFRAVISIBLE,5,-,-,-,19,19,413,
366,,,Lord Surtur,S_GIANT,15,12,2,50,12,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,2,10)","ATTK(AT_WEAP,AD_PHYS,2,10)","ATTK(AT_CLAW,AD_SAMU,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,2250,850,MS_NEMESIS,MZ_HUGE,MR_FIRE|MR_STONE,MR_FIRE,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_GIANT|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_ROCKTHROW|M2_JEWELS|M2_COLLECT,M3_WANTSARTI|M3_WAITFORU|M3_INFRAVISION|M3_INFRAVISIBLE,5,-,-,-,19,19,411,MR_FIRE=100
367,,,Dark One,S_HUMAN,15,12,0,80,-10,G_NOCORPSE|G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_CLAW,AD_SAMU,1,4)","ATTK(AT_MAGC,AD_SPEL,0,0)",NO_ATTK,NO_ATTK,1450,400,MS_NEMESIS,MZ_MEDIUM,MR_STONE,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_WANTSARTI|M3_WAITFORU|M3_INFRAVISIBLE,0,-,-,-,20,20,438,
368,,,student,S_HUMAN,5,12,10,10,3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARDIAN,MZ_MEDIUM,,,M1_TUNNEL|M1_NEEDPICK|M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,7,7,31,
369,,,chieftain,S_HUMAN,5,12,10,10,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARDIAN,MZ_MEDIUM,MR_POISON,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,7,7,31,
370,,,neanderthal,S_HUMAN,5,12,10,10,1,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARDIAN,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,7,7,31,
371,,,attendant,S_HUMAN,5,12,10,10,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARDIAN,MZ_MEDIUM,MR_POISON,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,7,7,31,
372,,,page,S_HUMAN,5,12,10,10,3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARDIAN,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,7,7,36,
373,,,abbot,S_HUMAN,5,12,10,20,0,G_NOGEN|0,"ATTK(AT_CLAW,AD_PHYS,8,2)","ATTK(AT_KICK,AD_STUN,3,2)","ATTK(AT_MAGC,AD_CLRC,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARDIAN,MZ_MEDIUM,,,M1_HUMANOID|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,8,8,46,
374,,,acolyte,S_HUMAN,5,12,10,20,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_MAGC,AD_CLRC,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARDIAN,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,8,8,46,
375,,,hunter,S_HUMAN,5,12,10,10,-7,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARDIAN,MZ_MEDIUM,,,M1_HUMANOID|M1_SEE_INVIS|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,15,-,-,-,7,7,31,
376,,,thug,S_HUMAN,5,12,10,10,-3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARDIAN,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_GREEDY|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,7,7,36,
377,,,ninja,S_HUMAN,5,12,10,10,3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,8)","ATTK(AT_WEAP,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_HOSTILE|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,7,7,36,
378,,,roshi,S_HUMAN,5,12,10,10,3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,8)","ATTK(AT_WEAP,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARDIAN,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,7,7,36,
379,,,guide,S_HUMAN,5,12,10,20,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_MAGC,AD_SPEL,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARDIAN,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_INFRAVISIBLE,15,-,-,-,8,8,46,
380,,,warrior,S_HUMAN,5,12,10,10,1,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,8)","ATTK(AT_WEAP,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARDIAN,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_FEMALE|M2_PEACEFUL|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,7,7,36,
381,,,apprentice,S_HUMAN,5,12,10,30,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_MAGC,AD_SPEL,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARDIAN,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_INFRAVISIBLE,15,-,-,-,8,8,46,
